sequenceID,labelStart,labelEnd,annotation,max.changes,min.changes,color,possible.fn,possible.fp
222_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
138_chr1,0,125000000,breakpoint,Inf,1,#a445ee,1,0
35_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
107_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
135_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
320_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
41_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
538_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
396_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
298_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
520_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
533_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
483_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
485_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
339_chr1,0,125000000,normal,0,0,#f6f4bf,0,1
356_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
226_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
68_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
228_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
7_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
2_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
257_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
275_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
233_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
329_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
260_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
504_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
104_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
123_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
102_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
131_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
172_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
28_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
599_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
216_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
316_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
441_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
474_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
591_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
202_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
482_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
419_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
508_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
495_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
479_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
30_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
217_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
136_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
6_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
175_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
124_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
325_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
213_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
333_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
393_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
148_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
402_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
521_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
590_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
342_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
195_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
326_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
550_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
363_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
473_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
313_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
561_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
553_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
84_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
180_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
52_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
388_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
185_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
224_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
487_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
493_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
547_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
294_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
394_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
375_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
368_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
380_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
548_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
297_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
588_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
410_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
227_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
192_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
362_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
317_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
351_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
60_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
349_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
420_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
17_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
89_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
546_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
544_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
183_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
522_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
545_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
254_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
412_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
190_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
513_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
385_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
309_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
475_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
491_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
86_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
83_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
110_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
146_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
82_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
65_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
76_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
184_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
151_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
116_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
73_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
384_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
58_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
203_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
152_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
156_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
222_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
138_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
35_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
107_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
282_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
488_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
50_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
145_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
235_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
150_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
211_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
128_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
215_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
46_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
400_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
147_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
77_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
258_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
4_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
331_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
27_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
119_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
296_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
399_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
346_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
554_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
401_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
540_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
359_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
597_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
358_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
525_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
530_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
170_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
186_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
542_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
391_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
528_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
478_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
178_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
165_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
251_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
319_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
451_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
529_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
411_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
531_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
229_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
560_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
527_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
523_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
477_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
418_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
413_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
535_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
557_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
596_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
481_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
541_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
534_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
537_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
397_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
526_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
536_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
122_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
559_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
338_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
551_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
543_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
524_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
390_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
308_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
355_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
415_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
515_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
284_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
143_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
134_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
262_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
25_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
49_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
140_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
97_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
239_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
85_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
169_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
498_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
26_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
312_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
137_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
360_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
130_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
139_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
95_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
132_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
34_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
43_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
16_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
158_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
492_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
283_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
70_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
458_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
455_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
459_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
460_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
449_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
242_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
438_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
425_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
62_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
445_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
193_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
99_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
48_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
135_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
320_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
41_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
538_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
396_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
298_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
520_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
533_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
483_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
485_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
339_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
558_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
552_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
408_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
556_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
414_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
539_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
532_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
300_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
305_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
92_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
267_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
379_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
290_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
291_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
304_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
299_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
10_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
24_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
100_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
366_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
199_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
369_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
219_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
238_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
198_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
208_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
301_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
436_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
210_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
117_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
214_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
133_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
15_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
330_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
274_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
287_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
289_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
101_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
332_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
14_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
249_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
232_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
323_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
277_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
106_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
12_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
189_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
113_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
57_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
18_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
66_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
204_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
314_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
44_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
5_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
112_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
8_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
81_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
121_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
270_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
245_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
173_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
149_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
114_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
310_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
91_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
191_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
188_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
503_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
40_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
94_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
248_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
168_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
234_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
201_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
20_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
220_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
593_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
594_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
194_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
209_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
268_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
598_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
364_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
352_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
555_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
592_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
247_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
38_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
162_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
115_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
155_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
39_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
29_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
103_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
182_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
161_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
579_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
392_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
416_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
480_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
354_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
347_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
573_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
157_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
422_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
571_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
341_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
582_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
357_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
589_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
489_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
506_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
452_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
406_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
350_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
33_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
75_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
64_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
496_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
587_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
586_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
457_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
464_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
88_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
1_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
273_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
431_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
61_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
159_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
470_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
516_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
505_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
111_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
53_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
47_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
129_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
69_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
120_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
256_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
42_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
403_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
383_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
509_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
236_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
572_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
409_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
337_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
348_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
583_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
395_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
423_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
196_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
218_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
205_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
166_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
468_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
353_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
576_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
602_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
476_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
574_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
567_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
424_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
507_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
519_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
206_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
154_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
141_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
72_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
54_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
127_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
212_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
327_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
440_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
324_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
429_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
9_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
261_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
252_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
336_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
446_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
244_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
371_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
144_chr2,0,93300000,breakpoint,Inf,1,#a445ee,1,0
378_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
51_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
13_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
45_chr2,0,93300000,normal,0,0,#f6f4bf,0,1
